Year,Month,Day,Hour,Minute,DHI,DNI,Temperature,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Wind Speed
2015,3,29,11,30,333,529,35,788,135,920,927,2.5
2015,3,29,12,30,136,914,36,914,136,914,914,2.6
2015,3,29,13,30,131,892,35,833,131,892,833,2.7
2015,3,29,14,30,122,846,34,690,122,846,690,2.6
2015,3,29,15,30,106,765,33,498,106,765,498,2.4000000000000004
2015,3,29,16,30,82,613,30,279,82,613,279,1.5
2015,3,29,17,30,38,278,26,68,38,278,68,0.8
2015,3,29,18,30,0,0,23,0,0,0,0,0.8
2015,3,29,19,30,0,0,22,0,0,0,0,1
2015,3,29,20,30,0,0,21,0,0,0,0,1.2000000000000002
2015,3,29,21,30,0,0,20,0,0,0,0,1.3
2015,3,29,22,30,0,0,20,0,0,0,0,1.3
2015,3,29,23,30,0,0,20,0,0,0,0,1.3
2015,3,30,0,30,0,0,20,0,0,0,0,1.4000000000000001
2015,3,30,1,30,0,0,19,0,0,0,0,1.4000000000000001
2015,3,30,2,30,0,0,19,0,0,0,0,1.4000000000000001
2015,3,30,3,30,0,0,19,0,0,0,0,1.4000000000000001
2015,3,30,4,30,0,0,19,0,0,0,0,1.4000000000000001
2015,3,30,5,30,0,0,20,0,0,0,0,1.2000000000000002
2015,3,30,6,30,55,427,23,131,55,427,131,1.3
2015,3,30,7,30,89,686,28,353,89,686,353,1.5
2015,3,30,8,30,108,809,31,568,108,809,568,2
2015,3,30,9,30,121,875,33,747,121,875,747,3
2015,3,30,10,30,129,908,34,871,129,908,871,3.5
2015,3,30,11,30,134,921,35,929,134,921,929,3.6
2015,3,30,12,30,134,916,35,917,134,916,917,3.5
2015,3,30,13,30,131,889,35,834,131,889,834,3.4000000000000004
2015,3,30,14,30,122,844,34,691,122,844,691,3.2
2015,3,30,15,30,107,761,32,499,107,761,499,2.9000000000000004
2015,3,30,16,30,83,605,29,279,83,605,279,1.9000000000000001
2015,3,30,17,30,39,268,25,69,39,268,69,1.1
2015,3,30,18,30,0,0,23,0,0,0,0,1.1
2015,3,30,19,30,0,0,22,0,0,0,0,1.1
2015,3,30,20,30,0,0,21,0,0,0,0,1.2000000000000002
2015,3,30,21,30,0,0,21,0,0,0,0,1.2000000000000002
2015,3,30,22,30,0,0,20,0,0,0,0,1.2000000000000002
2015,3,30,23,30,0,0,20,0,0,0,0,1.3
2015,3,31,0,30,0,0,19,0,0,0,0,1.3
2015,3,31,1,30,0,0,19,0,0,0,0,1.4000000000000001
2015,3,31,2,30,0,0,18,0,0,0,0,1.4000000000000001
2015,3,31,3,30,0,0,18,0,0,0,0,1.4000000000000001
2015,3,31,4,30,0,0,18,0,0,0,0,1.5
2015,3,31,5,30,0,0,19,0,0,0,0,1.3
2015,3,31,6,30,60,406,22,134,60,406,134,1.4000000000000001
2015,3,31,7,30,96,666,27,356,96,666,356,1.5
2015,3,31,8,30,122,782,30,570,122,782,570,1.9000000000000001
2015,3,31,9,30,143,838,31,746,143,838,746,2.9000000000000004
2015,3,31,10,30,242,678,32,798,152,876,870,3.5
2015,3,31,11,30,341,519,32,791,157,890,929,3.8000000000000003
2015,3,31,12,30,271,662,31,839,164,876,916,4.2
2015,3,31,13,30,384,255,31,587,147,874,841,4.6000000000000005
2015,3,31,14,30,220,554,30,595,135,831,698,4.9
2015,3,31,15,30,121,739,29,504,121,739,504,4.9
2015,3,31,16,30,95,573,26,282,95,573,282,4.2
2015,3,31,17,30,44,243,23,72,44,243,72,3.1
2015,3,31,18,30,0,0,20,0,0,0,0,3
2015,3,31,19,30,0,0,18,0,0,0,0,3.4000000000000004
2015,3,31,20,30,0,0,17,0,0,0,0,3.7
2015,3,31,21,30,0,0,17,0,0,0,0,3.8000000000000003
2015,3,31,22,30,0,0,16,0,0,0,0,3.9000000000000004
2015,3,31,23,30,0,0,15,0,0,0,0,4.1000000000000005
2015,4,1,0,30,0,0,14,0,0,0,0,4.1000000000000005
2015,4,1,1,30,0,0,14,0,0,0,0,3.9000000000000004
2015,4,1,2,30,0,0,13,0,0,0,0,3.7
2015,4,1,3,30,0,0,13,0,0,0,0,3.6
2015,4,1,4,30,0,0,12,0,0,0,0,3.6
2015,4,1,5,30,0,0,13,0,0,0,0,3.9000000000000004
2015,4,1,6,30,65,422,17,144,65,422,144,4.3
2015,4,1,7,30,105,677,21,372,105,677,372,4.5
2015,4,1,8,30,186,524,24,488,132,792,590,4.4
2015,4,1,9,30,222,613,27,666,144,865,771,3.7
2015,4,1,10,30,150,904,29,895,150,904,895,3.1
2015,4,1,11,30,153,918,30,952,153,918,952,2.7
2015,4,1,12,30,146,923,31,941,146,923,941,2.6
2015,4,1,13,30,139,902,31,858,139,902,858,2.6
2015,4,1,14,30,130,855,30,712,130,855,712,2.4000000000000004
2015,4,1,15,30,114,770,29,516,114,770,516,2.3000000000000003
2015,4,1,16,30,89,612,26,291,89,612,291,2
2015,4,1,17,30,44,258,22,75,44,258,75,1.7000000000000002
2015,4,1,18,30,0,0,19,0,0,0,0,2.1
2015,4,1,19,30,0,0,17,0,0,0,0,2.9000000000000004
2015,4,1,20,30,0,0,17,0,0,0,0,3.6
2015,4,1,21,30,0,0,16,0,0,0,0,3.5
2015,4,1,22,30,0,0,15,0,0,0,0,2.9000000000000004
2015,4,1,23,30,0,0,14,0,0,0,0,2.4000000000000004
2015,4,2,0,30,0,0,13,0,0,0,0,2.2
2015,4,2,1,30,0,0,13,0,0,0,0,2.2
2015,4,2,2,30,0,0,12,0,0,0,0,2.4000000000000004
2015,4,2,3,30,0,0,12,0,0,0,0,2.6
2015,4,2,4,30,0,0,11,0,0,0,0,2.8000000000000003
2015,4,2,5,30,0,0,12,0,0,0,0,3.5
2015,4,2,6,30,66,419,15,146,66,419,146,4.4
2015,4,2,7,30,102,689,19,377,102,689,377,4.9
2015,4,2,8,30,127,806,22,596,127,806,596,4.7
2015,4,2,9,30,138,882,24,779,138,882,779,4.3
2015,4,2,10,30,138,931,26,909,138,931,909,3.9000000000000004
2015,4,2,11,30,146,939,27,967,146,939,967,3.7
2015,4,2,12,30,153,924,28,951,153,924,951,3.6
2015,4,2,13,30,156,885,28,864,156,885,864,3.6
2015,4,2,14,30,141,846,27,719,141,846,719,3.8000000000000003
2015,4,2,15,30,123,763,26,522,123,763,522,3.9000000000000004
2015,4,2,16,30,96,602,24,296,96,602,296,3.3000000000000003
2015,4,2,17,30,47,255,20,78,47,255,78,2.2
2015,4,2,18,30,0,0,17,0,0,0,0,1.8
2015,4,2,19,30,0,0,17,0,0,0,0,1.7000000000000002
2015,4,2,20,30,0,0,16,0,0,0,0,1.6
2015,4,2,21,30,0,0,15,0,0,0,0,1.4000000000000001
2015,4,2,22,30,0,0,15,0,0,0,0,1.3
2015,4,2,23,30,0,0,15,0,0,0,0,1.3
2015,4,3,0,30,0,0,14,0,0,0,0,1.3
2015,4,3,1,30,0,0,14,0,0,0,0,1.4000000000000001
2015,4,3,2,30,0,0,13,0,0,0,0,1.5
2015,4,3,3,30,0,0,12,0,0,0,0,1.5
2015,4,3,4,30,0,0,12,0,0,0,0,1.5
2015,4,3,5,30,0,0,14,0,0,0,0,1.8
2015,4,3,6,30,67,429,18,151,67,429,151,3
2015,4,3,7,30,105,677,21,378,105,677,378,4.1000000000000005
2015,4,3,8,30,132,790,23,595,132,790,595,4.3
2015,4,3,9,30,157,841,25,772,157,841,772,4.1000000000000005
2015,4,3,10,30,172,870,26,895,172,870,895,3.9000000000000004
2015,4,3,11,30,250,714,27,876,175,888,955,3.6
2015,4,3,12,30,286,639,28,840,179,878,941,3.3000000000000003
2015,4,3,13,30,240,662,28,771,171,858,859,2.8000000000000003
2015,4,3,14,30,145,760,28,666,162,802,712,2.4000000000000004
2015,4,3,15,30,141,716,27,518,141,716,518,2
2015,4,3,16,30,116,338,24,229,108,555,294,1.3
2015,4,3,17,30,48,93,22,59,50,233,79,0.9
2015,4,3,18,30,0,0,21,0,0,0,0,0.9
2015,4,3,19,30,0,0,20,0,0,0,0,0.8
2015,4,3,20,30,0,0,20,0,0,0,0,0.8
2015,4,3,21,30,0,0,19,0,0,0,0,0.9
2015,4,3,22,30,0,0,19,0,0,0,0,0.9
2015,4,3,23,30,0,0,18,0,0,0,0,0.9
2015,4,4,0,30,0,0,18,0,0,0,0,0.9
2015,4,4,1,30,0,0,18,0,0,0,0,0.9
2015,4,4,2,30,0,0,18,0,0,0,0,0.9
2015,4,4,3,30,0,0,17,0,0,0,0,0.9
2015,4,4,4,30,0,0,17,0,0,0,0,0.9
2015,4,4,5,30,0,0,18,0,0,0,0,0.7000000000000001
2015,4,4,6,30,65,459,21,158,65,459,158,0.4
2015,4,4,7,30,98,710,24,388,98,710,388,0.7000000000000001
2015,4,4,8,30,117,832,27,608,117,832,608,1.5
2015,4,4,9,30,130,895,28,788,130,895,788,2
2015,4,4,10,30,140,923,29,910,140,923,910,2.5
2015,4,4,11,30,145,932,30,966,145,932,966,2.9000000000000004
2015,4,4,12,30,145,924,31,950,145,924,950,3.2
2015,4,4,13,30,142,897,31,864,142,897,864,3.4000000000000004
2015,4,4,14,30,132,848,30,715,132,848,715,3.6
2015,4,4,15,30,115,764,29,519,115,764,519,3.8000000000000003
2015,4,4,16,30,89,614,26,296,89,614,296,3.2
2015,4,4,17,30,44,291,22,81,44,291,81,2.3000000000000003
2015,4,4,18,30,0,0,19,0,0,0,0,2
2015,4,4,19,30,0,0,17,0,0,0,0,1.8
2015,4,4,20,30,0,0,15,0,0,0,0,1.6
2015,4,4,21,30,0,0,14,0,0,0,0,1.6
2015,4,4,22,30,0,0,13,0,0,0,0,1.7000000000000002
2015,4,4,23,30,0,0,12,0,0,0,0,1.8
2015,4,5,0,30,0,0,12,0,0,0,0,1.7000000000000002
2015,4,5,1,30,0,0,12,0,0,0,0,1.6
2015,4,5,2,30,0,0,11,0,0,0,0,1.5
2015,4,5,3,30,0,0,10,0,0,0,0,1.5
2015,4,5,4,30,0,0,10,0,0,0,0,1.5
2015,4,5,5,30,0,0,12,0,0,0,0,1.8
2015,4,5,6,30,68,480,15,167,68,480,167,2.5
2015,4,5,7,30,100,729,19,401,100,729,401,2.3000000000000003
2015,4,5,8,30,122,837,22,619,122,837,619,2
2015,4,5,9,30,138,890,25,796,138,890,796,2.4000000000000004
2015,4,5,10,30,143,925,26,918,143,925,918,3.1
2015,4,5,11,30,146,934,27,971,146,934,971,3.8000000000000003
2015,4,5,12,30,149,921,27,952,149,921,952,4.5
2015,4,5,13,30,143,897,27,867,143,897,867,5.1000000000000005
2015,4,5,14,30,133,850,26,720,133,850,720,5.300000000000001
2015,4,5,15,30,116,772,24,526,116,772,526,5.300000000000001
2015,4,5,16,30,87,640,21,304,87,640,304,4.800000000000001
2015,4,5,17,30,45,327,18,87,45,327,87,3.9000000000000004
2015,4,5,18,30,0,0,16,0,0,0,0,3.6
2015,4,5,19,30,0,0,14,0,0,0,0,3.7
2015,4,5,20,30,0,0,13,0,0,0,0,3.8000000000000003
2015,4,5,21,30,0,0,12,0,0,0,0,4.1000000000000005
2015,4,5,22,30,0,0,12,0,0,0,0,4.1000000000000005
2015,4,5,23,30,0,0,11,0,0,0,0,4.1000000000000005
2015,4,6,0,30,0,0,11,0,0,0,0,4
2015,4,6,1,30,0,0,11,0,0,0,0,3.9000000000000004
2015,4,6,2,30,0,0,11,0,0,0,0,3.8000000000000003
2015,4,6,3,30,0,0,11,0,0,0,0,3.4000000000000004
2015,4,6,4,30,0,0,11,0,0,0,0,3.2
2015,4,6,5,30,0,0,12,0,0,0,0,3.6
2015,4,6,6,30,67,462,14,164,67,462,164,4.3
2015,4,6,7,30,94,718,16,393,94,718,393,4.2
2015,4,6,8,30,111,834,19,610,111,834,610,3.7
2015,4,6,9,30,132,877,21,783,132,877,783,3.4000000000000004
2015,4,6,10,30,141,908,22,905,141,908,905,3.5
2015,4,6,11,30,143,922,23,961,143,922,961,3.9000000000000004
2015,4,6,12,30,140,924,23,949,140,924,949,4.2
2015,4,6,13,30,129,914,23,870,129,914,870,4.5
2015,4,6,14,30,124,866,22,724,124,866,724,4.7
2015,4,6,15,30,112,779,21,528,112,779,528,4.6000000000000005
2015,4,6,16,30,91,621,18,303,91,621,303,4.3
2015,4,6,17,30,48,283,15,85,48,283,85,3.5
2015,4,6,18,30,0,0,13,0,0,0,0,3.4000000000000004
2015,4,6,19,30,0,0,12,0,0,0,0,3.7
2015,4,6,20,30,0,0,11,0,0,0,0,3.7
2015,4,6,21,30,0,0,10,0,0,0,0,3.8000000000000003
2015,4,6,22,30,0,0,9,0,0,0,0,3.9000000000000004
2015,4,6,23,30,0,0,9,0,0,0,0,3.8000000000000003
2015,4,7,0,30,0,0,9,0,0,0,0,3.7
2015,4,7,1,30,0,0,8,0,0,0,0,3.5
2015,4,7,2,30,0,0,8,0,0,0,0,3.2
2015,4,7,3,30,0,0,8,0,0,0,0,2.9000000000000004
2015,4,7,4,30,0,0,8,0,0,0,0,2.4000000000000004
2015,4,7,5,30,0,0,9,0,0,0,0,2.9000000000000004
2015,4,7,6,30,72,430,11,165,72,430,165,3.9000000000000004
2015,4,7,7,30,112,656,14,388,112,656,388,4
2015,4,7,8,30,138,769,17,601,138,769,601,3.6
2015,4,7,9,30,155,829,18,774,155,829,774,3.2
2015,4,7,10,30,150,887,19,900,150,887,900,3.4000000000000004
2015,4,7,11,30,164,884,20,951,164,884,951,3.9000000000000004
2015,4,7,12,30,171,866,21,932,171,866,932,4.6000000000000005
2015,4,7,13,30,141,883,21,859,141,883,859,5.1000000000000005
2015,4,7,14,30,131,837,20,713,131,837,713,5.4
2015,4,7,15,30,126,725,19,515,126,725,515,5.6000000000000005
2015,4,7,16,30,104,542,17,291,104,542,291,5.5
2015,4,7,17,30,51,224,15,81,51,224,81,5
2015,4,7,18,30,0,0,13,0,0,0,0,4.6000000000000005
2015,4,7,19,30,0,0,12,0,0,0,0,4.4
2015,4,7,20,30,0,0,12,0,0,0,0,4.3
2015,4,7,21,30,0,0,12,0,0,0,0,3.9000000000000004
2015,4,7,22,30,0,0,12,0,0,0,0,3.5
2015,4,7,23,30,0,0,11,0,0,0,0,2.9000000000000004
2015,4,8,0,30,0,0,11,0,0,0,0,2.3000000000000003
2015,4,8,1,30,0,0,10,0,0,0,0,2.1
2015,4,8,2,30,0,0,9,0,0,0,0,2
2015,4,8,3,30,0,0,9,0,0,0,0,1.8
2015,4,8,4,30,0,0,8,0,0,0,0,1.6
2015,4,8,5,30,0,0,9,0,0,0,0,2.4000000000000004
2015,4,8,6,30,73,439,12,170,73,439,170,3.8000000000000003
2015,4,8,7,30,107,688,15,399,107,688,399,4.3
2015,4,8,8,30,126,811,18,617,126,811,617,4
2015,4,8,9,30,137,879,20,796,137,879,796,3.5
2015,4,8,10,30,137,926,22,922,137,926,922,3.2
2015,4,8,11,30,137,945,23,980,137,945,980,3
2015,4,8,12,30,134,943,24,966,134,943,966,3.1
2015,4,8,13,30,128,924,24,882,128,924,882,3.2
2015,4,8,14,30,119,881,24,735,119,881,735,3.3000000000000003
2015,4,8,15,30,106,802,23,538,106,802,538,3.3000000000000003
2015,4,8,16,30,85,654,21,312,85,654,312,2.7
2015,4,8,17,30,47,329,18,92,47,329,92,1.7000000000000002
2015,4,8,18,30,0,0,15,0,0,0,0,1.2000000000000002
2015,4,8,19,30,0,0,14,0,0,0,0,1.1
2015,4,8,20,30,0,0,13,0,0,0,0,1.1
2015,4,8,21,30,0,0,13,0,0,0,0,1.1
2015,4,8,22,30,0,0,13,0,0,0,0,1.1
2015,4,8,23,30,0,0,13,0,0,0,0,1.2000000000000002
2015,4,9,0,30,0,0,12,0,0,0,0,1.2000000000000002
2015,4,9,1,30,0,0,12,0,0,0,0,1.2000000000000002
2015,4,9,2,30,0,0,12,0,0,0,0,1.2000000000000002
2015,4,9,3,30,0,0,12,0,0,0,0,1.2000000000000002
2015,4,9,4,30,0,0,12,0,0,0,0,1.1
2015,4,9,5,30,0,0,13,0,0,0,0,1.3
2015,4,9,6,30,73,312,17,143,66,504,179,1.8
2015,4,9,7,30,93,736,20,409,93,736,409,2.4000000000000004
2015,4,9,8,30,109,848,23,626,109,848,626,2.6
2015,4,9,9,30,121,906,24,804,121,906,804,2.5
2015,4,9,10,30,130,936,25,926,130,936,926,2.3000000000000003
2015,4,9,11,30,132,950,26,983,132,950,983,2.2
2015,4,9,12,30,129,950,27,969,129,950,969,2.1
2015,4,9,13,30,125,927,27,883,125,927,883,1.9000000000000001
2015,4,9,14,30,116,884,27,735,116,884,735,1.9000000000000001
2015,4,9,15,30,103,803,26,538,103,803,538,1.9000000000000001
2015,4,9,16,30,84,650,23,311,84,650,311,1.5
2015,4,9,17,30,46,333,20,92,46,333,92,1
2015,4,9,18,30,0,0,17,0,0,0,0,1
2015,4,9,19,30,0,0,15,0,0,0,0,1.1
2015,4,9,20,30,0,0,15,0,0,0,0,1.1
2015,4,9,21,30,0,0,14,0,0,0,0,1.1
2015,4,9,22,30,0,0,13,0,0,0,0,1.1
2015,4,9,23,30,0,0,13,0,0,0,0,1.1
2015,4,10,0,30,0,0,13,0,0,0,0,1.1
2015,4,10,1,30,0,0,13,0,0,0,0,1.1
2015,4,10,2,30,0,0,12,0,0,0,0,1.1
2015,4,10,3,30,0,0,12,0,0,0,0,1.2000000000000002
2015,4,10,4,30,0,0,12,0,0,0,0,1.3
2015,4,10,5,30,0,0,13,0,0,0,0,1.3
2015,4,10,6,30,89,354,16,170,89,354,170,1.4000000000000001
2015,4,10,7,30,142,567,19,388,142,567,388,1.2000000000000002
2015,4,10,8,30,238,410,22,490,172,691,597,1.5
2015,4,10,9,30,237,613,24,701,189,765,769,2.3000000000000003
2015,4,10,10,30,281,631,25,821,173,847,896,2.7
2015,4,10,11,30,172,866,26,950,172,866,950,2.9000000000000004
2015,4,10,12,30,152,888,27,941,152,888,941,2.9000000000000004
2015,4,10,13,30,135,886,28,862,135,886,862,2.7
2015,4,10,14,30,131,832,27,716,131,832,716,2.5
2015,4,10,15,30,129,718,26,519,129,718,519,2.2
2015,4,10,16,30,112,524,24,296,112,524,296,1.6
2015,4,10,17,30,57,205,21,86,57,205,86,1.1
2015,4,10,18,30,0,0,19,0,0,0,0,1.1
2015,4,10,19,30,0,0,17,0,0,0,0,1.2000000000000002
2015,4,10,20,30,0,0,16,0,0,0,0,1.3
2015,4,10,21,30,0,0,16,0,0,0,0,1.3
2015,4,10,22,30,0,0,15,0,0,0,0,1.3
2015,4,10,23,30,0,0,15,0,0,0,0,1.4000000000000001
2015,4,11,0,30,0,0,15,0,0,0,0,1.4000000000000001
2015,4,11,1,30,0,0,14,0,0,0,0,1.4000000000000001
2015,4,11,2,30,0,0,13,0,0,0,0,1.4000000000000001
2015,4,11,3,30,0,0,13,0,0,0,0,1.4000000000000001
2015,4,11,4,30,0,0,13,0,0,0,0,1.3
2015,4,11,5,30,6,10,14,7,6,10,7,1.5
2015,4,11,6,30,78,400,18,171,78,400,171,1.6
2015,4,11,7,30,115,631,22,391,115,631,391,1.3
2015,4,11,8,30,136,755,25,602,136,755,602,1.6
2015,4,11,9,30,148,825,27,776,148,825,776,2.2
2015,4,11,10,30,136,896,28,904,136,896,904,2.6
2015,4,11,11,30,138,911,29,960,138,911,960,2.8000000000000003
2015,4,11,12,30,137,908,30,945,137,908,945,2.8000000000000003
2015,4,11,13,30,136,882,30,861,136,882,861,2.6
2015,4,11,14,30,127,836,29,717,127,836,717,2.4000000000000004
2015,4,11,15,30,114,754,28,525,114,754,525,2.3000000000000003
2015,4,11,16,30,92,604,25,305,92,604,305,1.9000000000000001
2015,4,11,17,30,49,300,22,93,49,300,93,1.4000000000000001
2015,4,11,18,30,0,0,19,0,0,0,0,1.4000000000000001
2015,4,11,19,30,0,0,17,0,0,0,0,1.6
2015,4,11,20,30,0,0,16,0,0,0,0,1.6
2015,4,11,21,30,0,0,15,0,0,0,0,1.6
2015,4,11,22,30,0,0,15,0,0,0,0,1.7000000000000002
2015,4,11,23,30,0,0,14,0,0,0,0,1.8
2015,4,12,0,30,0,0,14,0,0,0,0,1.8
2015,4,12,1,30,0,0,14,0,0,0,0,1.7000000000000002
2015,4,12,2,30,0,0,13,0,0,0,0,1.7000000000000002
2015,4,12,3,30,0,0,13,0,0,0,0,1.6
2015,4,12,4,30,0,0,13,0,0,0,0,1.5
2015,4,12,5,30,10,37,15,10,10,37,10,1.4000000000000001
2015,4,12,6,30,68,501,20,187,68,501,187,1.6
2015,4,12,7,30,97,712,24,412,97,712,412,1.7000000000000002
2015,4,12,8,30,117,818,27,624,117,818,624,1.8
2015,4,12,9,30,129,877,29,799,129,877,799,2.1
2015,4,12,10,30,135,913,31,920,135,913,920,2.2
2015,4,12,11,30,139,924,32,975,139,924,975,2.1
2015,4,12,12,30,139,919,32,959,139,919,959,2
2015,4,12,13,30,128,908,33,878,128,908,878,1.8
2015,4,12,14,30,121,863,32,732,121,863,732,1.5
2015,4,12,15,30,108,784,31,537,108,784,537,1.1
2015,4,12,16,30,87,640,28,315,87,640,315,0.5
2015,4,12,17,30,48,340,25,98,48,340,98,0.30000000000000004
2015,4,12,18,30,0,0,22,0,0,0,0,0.6000000000000001
2015,4,12,19,30,0,0,20,0,0,0,0,1
2015,4,12,20,30,0,0,19,0,0,0,0,1.2000000000000002
2015,4,12,21,30,0,0,18,0,0,0,0,1.3
2015,4,12,22,30,0,0,18,0,0,0,0,1.3
2015,4,12,23,30,0,0,17,0,0,0,0,1.4000000000000001
2015,4,13,0,30,0,0,17,0,0,0,0,1.4000000000000001
2015,4,13,1,30,0,0,16,0,0,0,0,1.4000000000000001
2015,4,13,2,30,0,0,16,0,0,0,0,1.5
2015,4,13,3,30,0,0,16,0,0,0,0,1.4000000000000001
2015,4,13,4,30,0,0,16,0,0,0,0,1.3
2015,4,13,5,30,11,42,18,12,11,42,12,1.1
2015,4,13,6,30,71,495,22,191,71,495,191,0.9
2015,4,13,7,30,102,704,27,415,102,704,415,1
2015,4,13,8,30,121,809,30,627,121,809,627,1.5
2015,4,13,9,30,133,867,32,799,133,867,799,2.2
2015,4,13,10,30,122,929,33,925,122,929,925,2.8000000000000003
2015,4,13,11,30,125,939,33,976,125,939,976,3.3000000000000003
2015,4,13,12,30,125,932,34,958,125,932,958,3.5
2015,4,13,13,30,121,908,33,872,121,908,872,3.6
2015,4,13,14,30,113,866,32,728,113,866,728,3.8000000000000003
2015,4,13,15,30,100,794,31,536,100,794,536,4
2015,4,13,16,30,80,664,28,318,80,664,318,3.6
2015,4,13,17,30,45,383,25,102,45,383,102,2.6
2015,4,13,18,30,0,0,22,0,0,0,0,1.9000000000000001
2015,4,13,19,30,0,0,20,0,0,0,0,1.9000000000000001
2015,4,13,20,30,0,0,18,0,0,0,0,2
2015,4,13,21,30,0,0,17,0,0,0,0,2.3000000000000003
2015,4,13,22,30,0,0,16,0,0,0,0,2.2
2015,4,13,23,30,0,0,15,0,0,0,0,1.9000000000000001
2015,4,14,0,30,0,0,15,0,0,0,0,1.7000000000000002
2015,4,14,1,30,0,0,15,0,0,0,0,1.5
2015,4,14,2,30,0,0,14,0,0,0,0,1.5
2015,4,14,3,30,0,0,14,0,0,0,0,1.5
2015,4,14,4,30,0,0,14,0,0,0,0,1.6
2015,4,14,5,30,13,97,16,16,13,97,16,2.3000000000000003
2015,4,14,6,30,61,565,19,200,61,565,200,2.9000000000000004
2015,4,14,7,30,172,318,23,315,84,761,426,2.9000000000000004
2015,4,14,8,30,98,861,26,639,98,861,639,3.2
2015,4,14,9,30,109,915,29,814,109,915,814,3.4000000000000004
2015,4,14,10,30,122,936,30,933,122,936,933,3.6
2015,4,14,11,30,128,947,31,990,128,947,990,4
2015,4,14,12,30,131,941,31,976,131,941,976,4.5
2015,4,14,13,30,138,904,31,889,138,904,889,4.800000000000001
2015,4,14,14,30,132,857,30,743,132,857,743,4.800000000000001
2015,4,14,15,30,119,775,29,547,119,775,547,4.9
2015,4,14,16,30,94,633,26,323,94,633,323,4.5
2015,4,14,17,30,52,342,23,104,52,342,104,3.4000000000000004
2015,4,14,18,30,0,0,20,0,0,0,0,2.6
2015,4,14,19,30,0,0,18,0,0,0,0,2.8000000000000003
2015,4,14,20,30,0,0,17,0,0,0,0,3.7
2015,4,14,21,30,0,0,16,0,0,0,0,4.5
2015,4,14,22,30,0,0,15,0,0,0,0,5
2015,4,14,23,30,0,0,15,0,0,0,0,4.9
2015,4,15,0,30,0,0,14,0,0,0,0,4.3
2015,4,15,1,30,0,0,13,0,0,0,0,4
2015,4,15,2,30,0,0,12,0,0,0,0,4.2
2015,4,15,3,30,0,0,12,0,0,0,0,4.1000000000000005
2015,4,15,4,30,0,0,12,0,0,0,0,3.9000000000000004
2015,4,15,5,30,15,65,13,18,15,65,18,4.3
2015,4,15,6,30,72,538,16,207,72,538,207,5.5
2015,4,15,7,30,101,739,18,436,101,739,436,6.1000000000000005
2015,4,15,8,30,118,844,21,651,118,844,651,5.800000000000001
2015,4,15,9,30,128,903,23,827,128,903,827,5.2
2015,4,15,10,30,137,930,25,946,137,930,946,4.7
2015,4,15,11,30,139,945,26,1002,139,945,1002,4.3
2015,4,15,12,30,136,947,27,988,136,947,988,4.1000000000000005
2015,4,15,13,30,129,932,27,905,129,932,905,4.1000000000000005
2015,4,15,14,30,120,894,27,759,120,894,759,4.3
2015,4,15,15,30,107,819,26,562,107,819,562,4.4
2015,4,15,16,30,88,677,24,334,88,677,334,4.1000000000000005
2015,4,15,17,30,51,381,20,110,51,381,110,2.7
2015,4,15,18,30,0,0,17,0,0,0,0,1.7000000000000002
2015,4,15,19,30,0,0,16,0,0,0,0,1.6
2015,4,15,20,30,0,0,15,0,0,0,0,1.6
2015,4,15,21,30,0,0,14,0,0,0,0,1.8
2015,4,15,22,30,0,0,13,0,0,0,0,2.1
2015,4,15,23,30,0,0,12,0,0,0,0,2.3000000000000003
2015,4,16,0,30,0,0,12,0,0,0,0,2.4000000000000004
2015,4,16,1,30,0,0,11,0,0,0,0,2.3000000000000003
2015,4,16,2,30,0,0,11,0,0,0,0,2
2015,4,16,3,30,0,0,10,0,0,0,0,1.7000000000000002
2015,4,16,4,30,0,0,10,0,0,0,0,1.5
2015,4,16,5,30,17,94,13,21,17,94,21,1.8
2015,4,16,6,30,70,568,17,215,70,568,215,2.9000000000000004
2015,4,16,7,30,98,761,20,446,98,761,446,3.7
2015,4,16,8,30,117,858,22,661,117,858,661,3.7
2015,4,16,9,30,129,910,24,837,129,910,837,3.5
2015,4,16,10,30,138,937,25,956,138,937,956,3.2
2015,4,16,11,30,140,951,26,1010,140,951,1010,3
2015,4,16,12,30,137,950,27,994,137,950,994,3
2015,4,16,13,30,131,932,28,908,131,932,908,3
2015,4,16,14,30,122,890,27,759,122,890,759,3
2015,4,16,15,30,108,814,26,562,108,814,562,2.8000000000000003
2015,4,16,16,30,87,678,24,335,87,678,335,2.1
2015,4,16,17,30,51,387,21,112,51,387,112,1.2000000000000002
2015,4,16,18,30,0,0,19,0,0,0,0,0.8
2015,4,16,19,30,0,0,18,0,0,0,0,0.8
2015,4,16,20,30,0,0,17,0,0,0,0,1
2015,4,16,21,30,0,0,16,0,0,0,0,1.2000000000000002
2015,4,16,22,30,0,0,15,0,0,0,0,1.3
2015,4,16,23,30,0,0,15,0,0,0,0,1.3
2015,4,17,0,30,0,0,14,0,0,0,0,1.4000000000000001
2015,4,17,1,30,0,0,14,0,0,0,0,1.4000000000000001
2015,4,17,2,30,0,0,13,0,0,0,0,1.4000000000000001
2015,4,17,3,30,0,0,13,0,0,0,0,1.4000000000000001
2015,4,17,4,30,0,0,13,0,0,0,0,1.4000000000000001
2015,4,17,5,30,18,81,16,22,18,81,22,1.4000000000000001
2015,4,17,6,30,74,527,20,210,74,527,210,1.8
